player_id,player_name,age,nationality,height,foot,position,current_club,league,appearances,minutes_played,minutes_per_game,goals,assists,goals_per_90,assists_per_90,npg_per90,npxg_per90,xag_per90,npxg_xag_per90,xg_per90,shots_per90,shots_on_target_per90,shots_on_target_pct,avg_shot_distance,sca_per90,gca_per90,key_passes_per90,passes_completed_per90,pass_completion_pct,passes_into_final_third_per90,passes_into_penalty_area_per90,progressive_passes_per90,progressive_passes_rec_per90,progressive_carries_per90,take_ons_per90,take_on_success_pct,carries_per90,carries_into_final_third_per90,touches_per90,touches_att_third_per90,touches_att_pen_per90,passes_received_per90,tackles_per90,interceptions_per90,blocks_per90,ball_recoveries_per90,aerials_won_per90,aerial_win_pct,yellow_cards_per90,red_cards_per90,fouls_committed_per90,goals_against_per90,shots_on_target_against_per90,saves_per90,save_percentage,clean_sheet_pct,psxg_per_shot,psxg_ga_per90,penalty_save_pct,passes_attempted_per90,launch_pct,avg_pass_length,def_actions_outside_pen_per90,avg_distance_def_actions,crosses_stopped_pct,wins_per90,draws_per90,losses_per90,market_value
kenan-haroun-6f941b,Kenan Haroun,19.0,Belgium,184.0,,MF,Jong Genk,Challenger Pro League,2,135,67.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15
kim-myeongjun-a120af,Kim Myeongjun,19.0,Korea Republic,183.0,,FW,Jong Genk,Challenger Pro League,4,97,24.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brent-stevens-5410c8,Brent Stevens,22.0,Belgium,186.0,,GK,Jong Genk,Challenger Pro League,1,90,90.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05
ilyas-bouazzaoui-feae4b,Ilyas Bouazzaoui,18.0,Belgium,,,MF,Jong Genk,Challenger Pro League,4,88,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15
yaimar-medina-e5f82e,Yaimar Medina,21.0,Ecuador,178.0,,DF,Genk,Belgian Pro League,0,0,,0,0,0.33,0.0,0.33,0.07,0.0,0.07,0.07,1.0,0.67,66.7,27.7,1.67,0.33,0.0,35.33,77.4,3.33,1.0,4.0,6.33,3.33,0.0,0.0,35.33,2.0,57.33,12.33,0.33,39.33,0.67,2.33,1.33,4.0,1.67,55.6,0.0,0.0,1.67,,,,,,,,,,,,,,,,,,4.0
ali-camara-0e014a,Ali Camara,17.0,Belgium,179.0,,FW,Jong Genk,Challenger Pro League,5,75,15.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
alpha-amadou-barry-c5b089,Alpha Amadou Barry,18.0,Netherlands,174.0,,DF,Jong Genk,Challenger Pro League,1,22,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1
lino-decresson-6d70b2,Lino Decresson,18.0,Belgium,165.0,Right,FW,Jong Genk,Challenger Pro League,1,13,13.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manu-mocsnik-cee26a,Manu Mocsnik,18.0,Belgium,178.0,,MF,Jong Genk,Challenger Pro League,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayman-rabhi-744f1e,Ayman Rabhi,18.0,Belgium,169.0,,MF,Jong Genk,Challenger Pro League,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1
alexander-reumers-822271,Alexander Reumers,18.0,Belgium,189.0,,FW,Jong Genk,Challenger Pro League,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emmanuel-sarfo-0571ee-1,Emmanuel Sarfo,18.0,Belgium,178.0,,DF,Jong Genk,Challenger Pro League,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenn-minh-tran-739082,Lenn-Minh Tran,18.0,Belgium,169.0,,DF,Jong Genk,Challenger Pro League,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325
